uuid,label_5,label_10,label_20,label_40,label_60
94,0,0,0,0,0
95,0,0,0,0,0
96,0,0,0,0,0
97,1,2,0,0,0
98,2,2,2,0,0
99,2,2,2,0,0
100,2,2,2,0,0
101,2,2,2,0,0
102,2,2,2,0,0
103,2,2,2,0,0
104,2,2,2,0,0
105,2,2,2,0,0
106,2,2,2,0,0
107,2,2,2,0,0
108,2,2,2,0,0
109,0,0,0,0,0
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0,0
113,0,0,0,0,0
114,0,0,0,0,0
115,0,0,0,0,0
116,0,0,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,2,0,0,0
121,0,2,0,0,0
122,0,2,0,0,0
123,0,2,0,0,0
124,0,0,0,0,0
125,2,2,0,0,0
126,2,2,2,0,0
127,2,2,0,0,0
128,2,2,0,0,0
129,2,2,0,0,0
130,2,2,0,0,0
131,1,2,0,0,0
132,0,0,0,0,0
133,0,0,0,0,0
134,0,0,0,0,0
135,0,0,0,0,0
136,0,0,0,0,0
137,0,0,0,0,0
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
144,2,0,0,0,0
145,2,2,0,0,0
146,2,0,0,0,0
147,2,0,0,0,0
148,2,0,0,0,0
149,2,0,0,0,0
150,2,0,0,0,0
151,2,0,0,0,0
152,2,0,0,0,0
153,2,0,0,0,0
154,0,0,0,0,0
155,0,0,0,0,0
156,0,0,0,0,0
157,0,0,0,0,0
158,0,0,0,0,0
159,0,0,0,0,0
160,0,0,0,0,0
161,0,0,0,0,0
162,0,0,0,0,0
163,0,0,0,0,0
164,0,0,0,0,0
165,0,0,0,0,0
166,0,0,0,0,0
167,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
170,0,0,0,0,0
171,0,0,0,0,0
172,0,0,0,0,0
173,0,0,0,0,0
174,0,0,0,0,0
175,0,0,0,0,0
176,0,0,0,0,0
177,0,0,0,0,0
178,0,0,0,0,0
179,0,0,0,0,0
180,0,0,0,0,0
181,2,0,0,0,0
182,2,0,0,0,0
183,0,0,0,0,0
184,2,0,0,0,0
185,1,0,0,0,0
186,1,0,0,0,0
187,1,0,0,0,0
188,1,0,0,0,0
189,0,0,0,0,0
190,0,0,0,0,0
191,0,0,0,0,0
192,0,0,0,0,0
193,0,0,0,0,0
194,0,0,0,0,0
195,2,0,0,0,0
196,0,0,0,0,0
197,0,0,0,0,0
198,0,0,0,0,0
199,0,0,0,0,0
200,0,0,0,0,0
201,0,0,0,0,0
202,0,0,0,0,0
203,0,0,0,0,0
204,0,0,0,0,0
205,0,0,0,0,0
206,0,0,0,0,0
207,0,0,0,0,0
208,0,0,0,0,0
209,0,0,0,0,0
210,0,0,0,0,0
211,0,0,0,0,0
212,2,0,0,0,0
213,0,0,0,0,0
214,0,0,0,0,0
215,2,0,0,0,0
216,2,0,0,0,0
217,0,0,0,0,0
218,0,0,0,0,0
219,0,0,0,0,0
220,0,0,0,0,0
221,2,0,0,0,0
222,2,0,0,0,0
223,0,0,0,0,0
224,0,0,0,0,0
225,0,0,0,0,0
226,0,0,0,0,0
227,0,0,0,0,0
228,0,0,0,0,0
229,0,0,0,0,0
230,0,0,0,0,0
231,0,0,0,0,0
232,0,0,0,0,0
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,2,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,0,0,0,0,0
250,0,0,0,0,0
251,0,0,0,0,0
252,0,0,0,0,0
253,0,0,0,0,0
254,0,0,0,0,0
255,1,0,0,0,0
256,0,0,0,0,0
257,0,0,0,0,0
258,1,0,0,0,0
259,0,0,0,0,0
260,0,0,0,0,0
261,0,0,0,0,0
262,0,0,0,0,0
263,0,0,0,0,0
264,0,0,0,0,0
265,0,0,0,0,0
266,0,0,0,0,0
267,0,0,0,0,0
268,0,0,0,0,0
269,0,0,0,0,0
270,0,0,0,0,0
271,0,0,0,0,0
272,0,0,0,0,0
273,0,0,0,0,0
274,0,0,0,0,0
275,0,0,0,0,0
276,0,0,0,0,0
277,0,0,0,0,0
278,2,0,0,0,0
279,2,2,0,0,0
280,0,0,0,0,0
281,0,0,0,0,0
282,0,0,0,0,0
283,2,2,0,0,0
284,2,2,0,0,0
285,0,0,0,0,0
286,1,0,0,0,0
287,1,0,0,0,0
288,0,0,0,0,0
289,0,0,0,0,0
290,0,0,0,0,0
291,0,0,0,0,0
292,2,2,0,0,0
293,2,2,0,0,0
294,2,2,0,0,0
295,2,2,0,0,0
296,0,0,0,0,0
297,0,0,0,0,0
298,0,0,0,0,0
299,1,0,0,0,0
300,0,0,0,0,0
301,1,0,0,0,0
302,1,0,0,0,0
303,1,0,0,0,0
304,0,0,0,0,0
305,0,0,0,0,0
306,0,0,0,0,0
307,0,0,0,0,0
308,1,0,0,0,0
309,1,0,0,0,0
310,1,0,0,0,0
311,1,0,0,0,0
312,1,0,0,0,0
313,1,0,0,0,0
314,0,0,0,0,0
315,0,0,0,0,0
316,0,0,0,0,0
317,1,0,0,0,0
318,0,0,0,0,0
319,0,0,0,0,0
320,0,0,0,0,0
321,0,0,0,0,0
322,0,0,0,0,0
323,0,0,0,0,0
324,0,0,0,0,0
325,0,0,0,0,0
326,0,0,0,0,0
327,0,0,0,0,0
328,0,0,0,0,0
329,1,0,0,0,0
330,1,0,0,0,0
331,1,0,0,0,0
332,1,0,0,0,0
333,0,0,0,0,0
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,1,0,0,0,0
340,1,0,0,0,0
341,1,0,0,0,0
342,0,0,0,0,0
343,0,0,0,0,0
344,0,0,0,0,0
345,0,0,0,0,0
346,0,0,0,0,0
347,0,0,0,0,0
348,0,0,0,0,0
349,0,0,0,0,0
350,0,0,0,0,0
351,0,0,0,0,0
352,1,0,0,0,0
353,1,0,0,0,0
354,1,0,0,0,0
355,1,0,0,0,0
356,1,0,0,0,0
357,0,0,0,0,0
358,0,0,0,0,0
359,1,0,0,0,0
360,0,0,0,0,0
361,0,0,0,0,0
362,0,0,0,0,0
363,0,0,0,0,0
364,0,0,0,0,0
365,0,0,0,0,0
366,0,0,0,0,0
367,0,0,0,0,0
368,0,0,0,0,0
369,0,0,0,0,0
370,0,0,0,0,0
371,0,0,0,0,0
372,0,0,0,0,0
373,0,0,0,0,0
374,1,0,0,0,0
375,1,0,0,0,0
376,1,0,0,0,0
377,1,0,0,0,0
378,1,0,0,0,0
379,1,0,0,0,0
380,1,0,0,0,0
381,1,0,0,0,0
382,1,0,0,0,0
383,0,0,0,0,0
384,1,0,0,0,0
385,1,0,0,0,0
386,1,0,0,0,0
387,1,0,0,0,0
388,1,0,0,0,0
389,1,0,0,0,0
390,0,0,0,0,0
391,0,0,0,0,0
392,0,0,0,0,0
393,0,0,0,0,0
394,0,0,0,0,0
395,0,0,0,0,0
396,0,0,0,0,0
397,0,0,0,0,0
398,0,0,0,0,0
399,0,0,0,0,0
400,0,0,0,0,0
401,0,0,0,0,0
402,0,0,0,0,0
403,0,0,0,0,0
404,0,0,0,0,0
405,1,0,0,0,0
406,1,0,0,0,0
407,2,0,0,0,0
408,2,0,0,0,0
409,2,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0,0
417,0,0,0,0,0
418,1,0,0,0,0
419,0,0,0,0,0
420,1,0,0,0,0
421,1,0,0,0,0
422,1,0,0,0,0
423,1,0,0,0,0
424,1,0,0,0,0
425,1,0,0,0,0
426,1,0,0,0,0
427,1,0,0,0,0
428,1,0,0,0,0
429,0,0,0,0,0
430,0,0,0,0,0
431,0,0,0,0,0
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
438,1,0,0,0,0
439,1,0,0,0,0
440,1,0,0,0,0
441,1,0,0,0,0
442,0,0,0,0,0
443,0,0,0,0,0
444,2,0,0,0,0
445,1,0,0,0,0
446,1,0,0,0,0
447,2,0,0,0,0
448,1,0,0,0,0
449,1,0,0,0,0
450,2,0,0,0,0
451,1,0,0,0,0
452,1,0,0,0,0
453,1,0,0,0,0
454,0,0,0,0,0
455,0,0,0,0,0
456,0,0,0,0,0
457,0,0,0,0,0
458,0,0,0,0,0
459,0,0,0,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,2,0,0,0,0
463,1,0,0,0,0
464,1,0,0,0,0
465,0,0,0,0,0
466,0,0,0,0,0
467,2,2,0,0,0
468,2,2,0,0,0
469,2,2,0,0,0
470,0,0,0,0,0
471,0,0,0,0,0
472,1,0,0,0,0
473,1,0,0,0,0
474,1,0,0,0,0
475,1,0,0,0,0
476,1,0,0,0,0
477,0,0,0,0,0
478,0,0,0,0,0
479,0,0,0,0,0
480,0,0,0,0,0
481,0,0,0,0,0
482,0,0,0,0,0
483,0,0,0,0,0
484,2,0,0,0,0
485,2,0,0,0,0
486,2,0,0,0,0
487,2,0,0,0,0
488,2,0,0,0,0
489,2,0,0,0,0
490,2,0,0,0,0
491,2,0,0,0,0
492,2,0,0,0,0
493,0,0,0,0,0
494,0,0,0,0,0
495,0,0,0,0,0
496,0,0,0,0,0
497,1,0,0,0,0
498,1,0,0,0,0
499,1,0,0,0,0
500,1,0,0,0,0
501,1,0,0,0,0
502,1,0,0,0,0
503,1,0,0,0,0
504,1,0,0,0,0
505,1,0,0,0,0
506,1,0,0,0,0
507,1,0,0,0,0
508,1,0,0,0,0
509,1,0,0,0,0
510,1,0,0,0,0
511,1,0,0,0,0
512,1,0,0,0,0
513,1,0,0,0,0
514,1,0,0,0,0
515,1,0,0,0,0
516,1,0,0,0,0
517,1,0,0,0,0
518,0,0,0,0,0
519,0,0,0,0,0
520,0,0,0,0,0
521,1,0,0,0,0
522,0,0,0,0,0
523,1,0,0,0,0
524,0,0,0,0,0
525,1,0,0,0,0
526,0,0,0,0,0
527,0,0,0,0,0
528,0,0,0,0,0
529,0,0,0,0,0
530,0,0,0,0,0
531,0,0,0,0,0
532,1,0,0,0,0
533,1,0,0,0,0
534,0,0,0,0,0
535,0,0,0,0,0
536,0,0,0,0,0
537,1,0,0,0,0
538,1,0,0,0,0
539,1,0,0,0,0
540,1,0,0,0,0
541,1,0,0,0,0
542,1,0,0,0,0
543,1,0,0,0,0
544,0,0,0,0,0
545,0,0,0,0,0
546,0,0,0,0,0
547,0,0,0,0,0
548,0,0,0,0,0
549,0,0,0,0,0
550,0,0,0,0,0
551,0,0,0,0,0
552,0,0,0,0,0
553,0,0,0,0,0
554,0,0,0,0,0
555,0,0,0,0,0
556,0,0,0,0,0
557,0,0,0,0,0
558,0,0,0,0,0
559,0,0,0,0,0
560,0,0,0,0,0
561,0,0,0,0,0
562,0,0,0,0,0
563,0,0,0,0,0
564,1,0,0,0,0
565,0,0,0,0,0
566,0,0,0,0,0
567,0,0,0,0,0
568,0,0,0,0,0
569,1,0,0,0,0
570,1,0,0,0,0
571,1,0,0,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,1,2,0,0,0
575,1,2,0,0,0
576,1,2,0,0,0
577,0,0,0,0,0
578,1,0,0,0,0
579,1,0,0,0,0
580,0,0,0,0,0
581,0,0,0,0,0
582,1,0,0,0,0
583,1,0,0,0,0
584,2,2,0,0,0
585,2,2,2,0,0
586,2,2,2,0,0
587,2,2,2,0,0
588,1,0,0,0,0
589,1,0,0,0,0
590,1,0,0,0,0
591,1,2,0,0,0
592,1,0,0,0,0
593,1,0,0,0,0
594,1,0,0,0,0
595,1,0,0,0,0
596,2,2,2,0,0
597,2,2,2,0,0
598,2,2,2,0,0
599,1,0,0,0,0
600,1,2,2,0,0
601,1,2,2,0,0
602,2,2,0,0,0
603,1,0,0,0,0
604,1,0,0,0,0
605,1,0,0,0,0
606,1,0,0,0,0
607,1,0,0,0,0
608,1,0,0,0,0
609,2,2,2,0,0
610,2,2,0,0,0
611,2,2,0,0,0
612,1,2,0,0,0
613,1,2,0,0,0
614,1,2,0,0,0
615,1,0,0,0,0
616,1,0,0,0,0
617,1,0,0,0,0
618,1,0,0,0,0
619,1,0,0,0,0
620,1,0,0,0,0
621,1,2,1,0,0
622,1,0,0,0,0
623,1,2,0,0,0
624,1,2,0,0,0
625,1,2,0,0,0
626,1,2,0,0,0
627,2,2,0,0,0
628,2,2,0,0,0
629,2,2,0,0,0
630,1,2,0,0,0
631,1,2,2,0,0
632,1,2,2,0,0
633,1,2,2,0,0
634,1,2,0,0,0
635,1,2,0,0,0
636,1,2,2,0,0
637,1,0,0,0,0
638,1,0,0,0,0
639,1,0,0,0,0
640,1,0,0,0,0
641,1,0,0,0,0
642,0,0,0,0,0
643,0,0,0,0,0
644,0,0,0,0,0
645,0,0,0,0,0
646,0,0,0,0,0
647,1,0,0,0,0
648,1,0,0,0,0
649,1,0,0,0,0
650,1,0,0,0,0
651,0,0,0,0,0
652,2,2,0,0,0
653,2,2,2,0,0
654,2,2,2,0,0
655,0,0,0,0,0
656,1,0,0,0,0
657,1,0,0,0,0
658,1,0,0,0,0
659,1,0,0,0,0
660,1,0,0,0,0
661,1,0,0,0,0
662,1,0,0,0,0
663,2,2,0,0,0
664,2,2,2,0,0
665,2,2,2,0,0
666,2,2,2,0,0
667,2,2,2,0,0
668,2,2,2,0,0
669,2,2,2,0,0
670,2,2,2,0,0
671,2,2,2,0,0
672,2,2,2,0,0
673,2,2,2,0,0
674,2,2,2,0,0
675,2,2,2,0,0
676,2,2,2,0,0
677,2,2,2,0,0
678,2,2,2,0,0
679,2,2,2,0,0
680,2,2,2,0,1
681,2,2,2,0,1
682,2,2,2,0,0
683,2,2,2,0,0
684,2,2,2,0,0
685,1,2,2,0,0
686,1,2,1,0,0
687,1,2,1,0,0
688,1,2,1,0,0
689,1,2,1,0,0
690,1,2,2,0,0
691,1,2,2,0,0
692,2,2,2,0,0
693,2,2,2,0,0
694,2,2,2,0,0
695,2,2,2,0,0
696,2,2,2,0,0
697,1,2,2,0,1
698,1,2,2,0,1
699,1,2,1,0,1
700,1,2,1,0,1
701,1,0,0,0,0
702,1,0,0,0,0
703,1,0,0,0,0
704,1,0,0,0,0
705,1,0,0,0,0
706,1,0,0,0,0
707,1,0,0,0,0
708,1,0,0,0,0
709,1,0,0,0,0
710,1,0,0,0,0
711,1,0,0,0,0
712,1,0,0,0,0
713,1,0,0,0,0
714,1,2,0,0,0
715,1,2,0,0,0
716,1,0,0,0,0
717,1,0,0,0,0
718,1,0,0,0,0
719,1,0,0,0,0
720,1,0,0,0,0
721,1,0,0,0,0
722,1,0,0,0,0
723,1,0,0,0,0
724,1,0,0,0,0
725,0,0,0,0,0
726,1,0,0,0,0
727,0,0,0,0,0
728,0,0,0,0,0
729,0,0,0,0,0
730,0,0,0,0,0
731,1,2,2,0,0
732,1,2,0,0,0
733,1,1,0,0,0
734,1,1,0,0,0
735,1,1,0,0,0
736,1,1,0,0,0
737,1,1,0,0,0
738,1,1,0,0,0
739,1,1,1,0,0
740,1,1,0,0,0
741,2,2,0,0,0
742,1,2,2,0,0
743,1,2,2,0,0
744,2,2,0,0,0
745,2,2,0,0,0
746,2,2,0,0,0
747,1,2,2,0,0
748,1,1,1,0,0
749,2,1,2,0,0
750,1,1,1,0,0
751,1,1,1,0,0
752,1,1,1,0,0
753,1,1,1,0,0
754,1,1,1,0,0
755,0,0,0,0,0
756,1,0,0,0,0
757,1,0,0,0,0
758,0,0,0,0,0
759,0,0,0,0,0
760,0,0,0,0,0
761,0,0,0,0,0
762,0,0,0,0,0
763,0,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,0,0,0,0,0
767,0,0,0,0,0
768,1,0,1,0,0
769,1,1,1,0,0
770,1,1,1,0,0
771,1,1,1,0,0
772,1,1,1,0,0
773,1,1,1,0,0
774,1,1,1,0,0
775,1,1,1,0,0
776,1,1,1,0,0
777,1,1,1,0,0
778,1,1,1,0,0
779,1,0,0,0,0
780,1,0,0,0,0
781,1,0,0,0,0
782,1,0,0,0,0
783,1,0,0,0,0
784,1,0,0,0,0
785,2,2,2,1,0
786,2,2,2,1,1
787,2,2,2,1,1
788,2,2,2,1,1
789,2,2,2,1,1
790,2,2,2,1,0
791,2,2,2,1,1
792,1,0,0,0,0
793,1,0,0,0,0
794,1,0,0,0,0
795,1,0,0,0,0
796,1,0,0,0,0
797,1,0,0,0,0
798,1,0,0,0,0
799,2,2,2,0,0
800,1,1,0,0,0
801,1,1,0,0,0
802,1,1,1,0,0
803,1,1,1,0,0
804,1,1,0,0,0
805,1,1,1,0,0
806,1,1,1,0,0
807,1,1,1,0,0
808,1,0,0,0,0
809,1,1,0,0,0
810,1,1,0,0,0
811,1,0,0,0,0
812,1,0,0,0,0
813,1,0,0,0,0
814,1,0,0,0,0
815,1,0,0,0,0
816,1,0,0,0,0
817,1,1,1,0,0
818,1,1,1,0,0
819,1,0,1,0,0
820,1,0,1,0,0
821,1,0,1,0,0
822,1,0,1,0,0
823,1,0,1,0,0
824,1,0,1,0,0
825,1,0,1,0,0
826,1,0,1,0,0
827,1,0,1,0,0
828,1,0,1,0,0
829,1,0,1,0,0
830,1,0,1,0,0
831,1,0,0,0,0
832,1,1,1,0,0
833,1,1,1,0,0
834,1,0,0,0,0
835,1,1,1,0,0
836,1,0,1,0,0
837,1,0,1,0,0
838,1,0,0,0,0
839,1,0,0,0,0
840,1,0,0,0,0
841,1,0,0,0,0
842,1,0,0,0,0
843,1,0,0,0,0
844,1,2,2,0,0
845,1,2,2,0,0
846,1,2,2,0,0
847,1,2,2,0,0
848,1,1,2,0,0
849,1,1,2,0,0
850,1,1,2,0,0
851,1,1,2,0,0
852,1,1,2,0,0
853,1,2,2,0,0
854,1,2,2,0,0
855,1,2,2,0,0
856,1,2,2,0,0
857,1,2,2,0,0
858,1,2,2,0,0
859,1,2,2,0,0
860,1,2,2,0,0
861,1,2,2,0,0
862,1,2,2,0,0
863,1,2,2,0,0
864,1,2,2,0,0
865,2,2,2,0,0
866,2,2,2,0,0
867,2,2,2,0,0
868,2,2,2,0,0
869,2,2,2,0,0
870,1,2,2,0,0
871,1,2,2,0,0
872,1,2,2,0,0
873,1,0,0,0,0
874,1,2,2,0,0
875,1,2,2,0,0
876,1,2,2,0,0
877,1,2,2,0,0
878,1,2,2,0,0
879,1,2,2,0,1
880,1,2,2,0,1
881,1,2,2,0,1
882,1,2,2,0,0
883,1,2,2,0,0
884,1,1,1,0,1
885,1,1,1,0,1
886,1,1,1,0,1
887,1,2,2,0,0
888,1,1,2,0,1
889,1,2,2,0,0
890,1,1,2,0,1
891,1,2,2,0,0
892,1,1,2,0,1
893,1,1,2,0,1
894,1,2,2,0,0
895,1,0,0,0,0
896,1,0,0,0,0
897,1,0,0,0,0
898,1,0,0,0,0
899,1,0,1,0,0
900,1,0,1,0,0
901,1,0,1,0,0
902,1,0,1,0,0
903,1,0,1,0,0
904,1,0,1,0,0
905,1,0,1,0,0
906,1,0,1,0,0
907,1,0,1,0,0
908,1,0,1,0,0
909,1,0,1,0,0
910,1,0,1,0,0
911,1,0,1,0,0
912,1,0,1,0,0
913,1,0,1,0,0
914,1,0,1,0,0
915,1,0,0,0,0
916,1,0,1,0,0
917,1,1,1,0,0
918,1,1,1,0,0
919,1,1,1,0,0
920,1,1,1,0,0
921,1,1,1,0,0
922,1,1,1,0,0
923,1,1,1,0,0
924,1,1,1,0,0
925,1,1,1,0,0
926,1,1,1,0,0
927,1,1,1,0,0
928,1,1,1,0,0
929,1,1,1,0,0
930,1,0,0,0,0
931,1,1,1,0,0
932,1,1,1,0,0
933,1,1,1,0,0
934,1,1,1,0,0
935,1,1,1,0,0
936,1,1,1,0,0
937,1,1,1,0,0
938,1,1,1,0,0
939,1,1,1,0,0
940,1,1,1,0,0
941,1,1,1,0,0
942,1,1,1,0,0
943,1,1,1,0,0
944,1,1,1,0,0
945,1,1,1,0,0
946,1,2,2,0,1
947,2,2,2,0,1
948,1,2,2,0,1
949,1,2,2,0,0
950,1,2,2,0,0
951,1,2,2,0,0
952,1,2,2,0,0
953,1,2,1,0,0
954,1,1,1,0,0
955,1,1,1,0,0
956,1,1,1,0,0
957,1,1,1,0,0
958,1,1,1,0,0
959,1,1,1,0,0
960,1,1,1,0,0
961,1,1,1,0,0
962,1,1,1,0,0
963,1,1,1,0,0
964,1,1,1,0,0
965,1,1,1,0,0
966,1,1,1,0,0
967,1,1,1,0,0
968,1,1,1,0,0
969,1,1,1,0,0
970,1,1,1,0,0
971,1,1,1,0,0
972,1,2,2,0,0
973,1,1,1,0,0
974,1,1,1,0,0
975,1,1,1,0,0
976,1,1,1,0,0
977,1,2,1,0,0
978,1,1,1,0,0
979,1,2,2,0,0
980,1,2,2,0,0
981,1,2,2,0,0
982,1,2,2,0,0
983,1,2,2,0,0
984,1,2,2,0,0
985,1,2,2,0,0
986,1,2,2,0,0
987,1,2,2,0,0
988,1,2,2,0,0
989,1,2,2,0,0
990,1,2,2,0,0
991,1,2,2,0,0
992,1,2,2,0,0
993,1,2,2,0,0
994,1,2,2,0,0
995,1,2,2,0,0
996,1,2,2,0,0
997,1,2,2,0,0
998,1,2,2,0,0
999,1,2,2,0,0
1000,1,2,2,0,0
1001,1,2,2,0,0
1002,1,1,2,0,0
1003,1,1,2,0,0
1004,1,1,2,0,0
1005,1,1,2,0,0
1006,1,1,2,0,0
1007,1,1,2,0,0
1008,1,1,2,0,0
1009,1,1,2,0,0
1010,1,1,2,0,0
1011,1,1,2,0,0
1012,1,1,2,0,0
1013,1,1,2,0,0
1014,1,1,2,0,0
1015,1,1,2,0,0
1016,1,1,2,0,0
1017,1,1,2,0,0
1018,1,1,2,0,0
1019,1,1,1,0,1
1020,1,1,1,0,1
1021,1,1,1,0,1
1022,1,1,1,0,1
1023,1,1,1,0,1
1024,1,0,0,0,0
1025,1,0,0,0,0
1026,1,0,0,0,0
1027,1,0,0,0,0
1028,1,0,0,0,0
1029,1,0,0,0,0
1030,1,0,0,0,0
1031,1,0,0,0,0
1032,1,0,0,0,0
1033,1,0,0,0,0
1034,1,0,0,0,0
1035,1,0,0,0,0
1036,1,0,0,0,0
1037,1,0,0,0,0
1038,1,1,2,0,1
1039,1,1,1,0,1
1040,1,1,1,0,1
1041,1,1,1,0,1
1042,1,1,1,0,1
1043,1,1,1,0,1
1044,1,1,1,0,1
1045,1,2,1,0,1
1046,1,1,1,0,1
1047,1,2,1,0,1
1048,1,1,1,0,1
1049,1,1,1,0,1
1050,1,1,1,0,1
1051,1,1,1,0,1
1052,1,1,1,0,1
1053,1,1,1,0,1
1054,1,2,1,0,1
1055,1,1,1,0,1
1056,1,1,1,0,1
1057,1,1,1,0,1
1058,1,1,1,0,1
1059,1,1,1,0,1
1060,1,1,1,0,1
1061,1,1,1,0,1
1062,1,1,1,0,1
1063,1,1,1,0,1
1064,1,1,1,0,1
1065,1,1,1,0,1
1066,1,1,1,0,1
1067,1,1,1,0,1
1068,1,1,1,0,1
1069,1,1,1,0,1
1070,1,1,1,0,1
1071,1,1,1,0,1
1072,1,1,1,0,1
1073,1,1,1,0,1
1074,1,1,1,0,1
1075,1,1,1,0,1
1076,1,1,1,0,0
1077,1,1,1,0,1
1078,1,1,1,0,1
1079,1,1,1,0,1
1080,1,1,1,0,1
1081,1,1,1,0,1
1082,1,1,1,0,1
1083,1,1,1,0,1
1084,1,1,1,0,1
1085,1,1,1,0,1
1086,1,1,1,0,1
1087,1,1,1,0,0
1088,1,1,1,0,1
1089,1,1,1,0,0
1090,1,1,1,0,0
1091,1,1,1,1,0
1092,1,1,1,1,0
1093,1,1,1,0,1
1094,1,1,1,0,0
1095,1,1,1,0,0
1096,1,1,0,0,0
1097,1,1,1,0,0
1098,1,1,1,0,0
1099,1,1,1,0,0
1100,1,1,1,0,0
1101,1,1,1,0,0
1102,1,1,1,0,0
1103,1,1,1,0,0
1104,1,1,1,0,0
1105,1,1,1,0,0
1106,1,1,1,0,0
1107,1,1,1,0,0
1108,1,1,1,0,0
1109,1,1,1,0,0
1110,1,1,1,0,0
1111,1,1,1,0,0
1112,1,1,1,0,0
1113,1,1,1,0,0
1114,1,1,1,0,0
1115,1,1,1,0,0
1116,1,1,1,0,0
1117,1,1,1,0,0
1118,1,1,1,0,0
1119,1,1,1,0,0
1120,1,1,1,0,0
1121,1,1,1,0,0
1122,1,1,1,0,0
1123,1,1,1,0,0
1124,1,0,1,0,0
1125,1,1,1,0,0
1126,1,2,2,0,0
1127,1,1,1,0,0
1128,1,1,1,0,0
1129,1,1,1,0,0
1130,1,1,1,0,0
1131,1,1,1,0,0
1132,1,1,1,0,0
1133,1,1,1,0,0
1134,1,1,1,0,0
1135,1,1,1,0,0
1136,1,1,1,0,0
1137,1,1,1,0,0
1138,1,1,1,0,0
1139,1,1,2,0,0
1140,1,1,1,0,0
1141,1,1,1,0,0
1142,1,1,1,0,0
1143,1,1,1,0,0
1144,1,1,1,0,0
1145,1,1,1,0,0
1146,1,1,1,0,0
1147,1,1,0,0,0
1148,1,1,1,0,0
1149,1,1,1,0,0
